Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),RRT*,12,373,87,222,41,1.0,18.4358,10.8,0.288317,0.83975,0.66899,0,1.50875,1,19.19,0.808
Env. (realmap_a),RRT*,13,243,42,59,58,0.0,0.0,0.0,0.0,0.00034,0.0,0,0.00034,0,inf,inf
Env. (realmap_a),RRT*,14,19,35,379,52,1.0,35.5286,19.25,0.125172,3.95316,1.22508,0,5.17824,1,38.118,0.974
Env. (realmap_a),RRT*,15,366,86,150,13,1.0,25.5989,14.4,0.2633,1.47357,0.92476,0,2.39833,1,26.798,0.714
Env. (realmap_a),RRT*,16,90,38,379,39,0.0,0.0,0.0,0.0,5.00145,0.0,0,5.00145,0,inf,inf
Env. (realmap_a),RRT*,17,125,18,369,18,0.0,0.0,0.0,0.0,0.0003,0.0,0,0.0003,0,inf,inf
Env. (realmap_a),RRT*,18,377,109,199,27,0.0,0.0,0.0,0.0,5.00056,0.0,0,5.00056,0,inf,inf
Env. (realmap_a),RRT*,19,44,22,260,22,1.0,20.7227,12.0,0.077318,1.07596,0.76751,0,1.84347,0,21.644,0.864
Env. (realmap_a),RRT*,20,368,18,148,31,1.0,21.47,12.4,0.098568,0.82609,0.78701,0,1.61311,0,22.277,0.753
Env. (realmap_a),RRT*,21,28,32,369,93,1.0,37.8033,20.55,0.162323,4.06287,1.31552,0,5.37839,1,40.492,0.976
Env. (realmap_a),RRT*,22,390,78,189,19,0.0,0.0,0.0,0.0,4.97958,0.0,0,4.97958,0,inf,inf
Env. (realmap_a),RRT*,23,217,32,374,88,0.0,0.0,0.0,0.0,5.00203,0.0,0,5.00203,0,inf,inf
Env. (realmap_a),RRT*,24,392,120,177,25,1.0,27.1746,15.45,0.191968,3.99667,0.96042,0,4.9571,1,29.653,0.905
Env. (realmap_a),RRT*,25,55,44,381,122,0.0,0.0,0.0,0.0,5.00041,0.0,0,5.00041,0,inf,inf
Env. (realmap_a),RRT*,26,371,52,157,39,0.0,0.0,0.0,0.0,4.88903,0.0,0,4.88903,0,inf,inf
Env. (realmap_a),RRT*,27,373,95,151,34,1.0,26.8998,14.7,0.28588,1.74792,0.99338,0,2.74131,1,28.27,0.922
Env. (realmap_a),RRT*,28,139,20,395,37,1.0,25.3068,14.9,0.144883,2.10225,0.97201,0,3.07427,1,26.844,0.994
Env. (realmap_a),RRT*,29,29,14,234,13,1.0,20.2588,11.35,0.117658,1.6125,0.77962,0,2.39213,1,21.455,0.918
Env. (realmap_a),RRT*,30,386,78,74,11,1.0,33.4008,18.35,0.177433,0.54989,1.37774,0,1.92763,1,34.365,0.891
Env. (realmap_a),RRT*,31,375,48,125,35,0.0,0.0,0.0,0.0,5.00365,0.0,0,5.00365,0,inf,inf
Env. (realmap_a),RRT*,32,394,38,158,24,0.0,0.0,0.0,0.0,0.00033,0.0,0,0.00033,0,inf,inf
Env. (realmap_a),RRT*,33,278,25,36,22,0.0,0.9009,3.6,0.800039,0.37854,0.26222,1,0.64076,176,inf,inf
Env. (realmap_a),RRT*,34,14,35,206,40,0.0,31.6261,30.0,0.147696,4.15748,1.88435,11,6.04183,180,inf,inf
Env. (realmap_a),RRT*,35,107,19,357,107,0.0,0.0,0.0,0.0,5.01251,0.0,0,5.01251,0,inf,inf
Env. (realmap_a),RRT*,36,183,14,366,119,1.0,25.172,14.05,0.204278,1.07039,0.87382,0,1.94421,1,26.144,0.906
Env. (realmap_a),RRT*,37,221,33,11,43,1.0,20.3621,11.75,0.153783,0.5895,0.7437,0,1.3332,1,21.029,0.874
Env. (realmap_a),RRT*,38,371,47,69,12,1.0,29.9844,16.55,0.1237,1.94644,1.05823,0,3.00467,1,31.487,0.926
Env. (realmap_a),RRT*,39,54,14,328,35,1.0,27.5544,15.0,0.205668,1.76611,0.93421,0,2.70032,1,28.905,0.922
Env. (realmap_a),RRT*,40,62,40,271,15,0.0,0.0,0.0,0.0,0.00035,0.0,0,0.00035,0,inf,inf
Env. (realmap_a),RRT*,41,24,22,333,21,0.0,0.0,0.0,0.0,5.14994,0.0,0,5.14994,0,inf,inf
Env. (realmap_a),RRT*,42,186,17,391,43,0.0,0.0,0.0,0.0,0.00035,0.0,0,0.00035,0,inf,inf
Env. (realmap_a),RRT*,43,380,65,198,33,1.0,18.8807,11.1,0.244851,3.31116,0.73228,0,4.04344,1,20.902,0.96
Env. (realmap_a),RRT*,44,7,34,180,24,0.0,0.0,0.0,0.0,5.00614,0.0,0,5.00614,0,inf,inf
Env. (realmap_a),RRT*,45,52,55,376,53,0.0,0.0,0.0,0.0,4.9624,0.0,0,4.9624,0,inf,inf
Env. (realmap_a),RRT*,46,53,52,356,74,0.0,0.5227,2.95,1.741734,3.92175,0.19898,1,4.12073,175,inf,inf
Env. (realmap_a),RRT*,47,351,17,107,42,1.0,23.9207,13.6,0.136773,4.1006,0.86184,0,4.96244,1,26.402,0.948
Env. (realmap_a),RRT*,48,388,95,151,20,1.0,27.238,15.15,0.196674,3.23867,1.03394,0,4.27261,1,29.374,0.958
