Environment,Algorithm,run_idx,start_x,start_y,goal_x,goal_y,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (forest_a)/long,MLP-PDDQN,8,64,17,336,329,1.0,46.2913,24.15,0.167542,0.10949,0.0,0,0.10949,1,46.346,0.554
Env. (forest_a)/long,MLP-PDDQN,9,6,318,325,73,1.0,44.0293,23.55,0.089062,0.09506,0.0,0,0.09506,1,44.077,0.243
Env. (forest_a)/long,CNN-DQN,0,15,21,296,333,1.0,50.4483,26.8,0.191137,0.16227,0.0,0,0.16227,1,50.529,0.675
Env. (forest_a)/long,CNN-DQN,1,17,10,334,259,1.0,45.9477,23.65,0.153648,0.1178,0.0,0,0.1178,0,46.007,0.314
Env. (forest_a)/long,CNN-DQN,2,75,20,320,353,0.0,47.1196,26.4,0.133969,0.19451,0.0,0,0.19451,2,inf,inf
Env. (forest_a)/long,CNN-DQN,3,6,10,328,248,1.0,46.2768,24.45,0.15908,0.12103,0.0,0,0.12103,1,46.337,0.321
Env. (forest_a)/long,CNN-DQN,4,54,17,306,335,1.0,47.5024,25.15,0.157463,0.12985,0.0,0,0.12985,1,47.567,0.541
Env. (forest_a)/long,CNN-DQN,5,19,304,348,47,0.0,23.0206,21.2,0.274963,0.28048,0.0,2,0.28048,178,inf,inf
Env. (forest_a)/long,CNN-DQN,6,19,336,344,100,1.0,47.9743,24.65,0.192918,0.12178,0.0,0,0.12178,1,48.035,0.499
Env. (forest_a)/long,CNN-DQN,7,7,13,344,216,1.0,54.9669,28.45,0.260766,0.15232,0.0,0,0.15232,1,55.043,0.684
Env. (forest_a)/long,CNN-DQN,8,64,17,336,329,0.0,35.5281,23.55,0.216704,0.24355,0.0,0,0.24355,2,inf,inf
Env. (forest_a)/long,CNN-DQN,9,6,318,325,73,0.0,45.4275,25.4,0.165637,0.1978,0.0,0,0.1978,1,inf,inf
